1 2672
1 5
1 1134
1 6964
1 3767
1 4130
1 5330
1 511
1 4702
1 2521
1 14235
1 16134
1 11743
1 14002
1 14902
1 6586
1 2876
1 5826
1 1158
1 3589
1 3103
1 2338
1 12648
1 6076
1 5362
1 12473
1 2612
1 350
1 2638
1 9103
1 5796
1 9005
1 3040
1 3497
1 3654
1 106
1 2162
1 5357
1 4459
1 4131
1 9917
1 15934
1 7763
1 3752
1 12869
1 16520
1 8174
1 6205
1 13244
1 1690
1 9005
1 5781
1 3495
1 14124
1 8189
1 7261
1 1390
1 4164
1 4908
1 3089
1 666
1 16076
1 1461
1 7661
1 6019
1 2216
1 13207
1 11375
1 5049
1 10946
1 12396
1 628
1 1444
1 2760
1 6019
1 1199
1 8109
1 5813
1 3982
1 9038
1 13581
1 8102
1 3714
1 8715
1 3167
1 5710
1 15964
1 9959
1 15651
1 14943
1 10233
1 746
1 2422
1 28
1 400
1 944
1 4615
1 11998
1 1934
1 3281
1 2394
1 13077
1 14720
1 14523
1 3660
1 3810
1 9354
1 1152
1 4882
1 1502
1 11327
1 13995
1 8745
1 1342
1 5685
1 15981
1 5918
1 9383
1 13251
1 1916
1 9998
1 11923
1 16882
1 3573
1 4503
1 13198
1 13086
1 1640
1 9949
1 7545
1 15007
1 446
1 4579
1 1860
1 2596
1 16164
1 11171
1 13942
1 14334
1 3110
1 125
1 944
1 6424
1 1712
1 1977
1 5899
1 8420
1 4812
1 6617
1 9457
1 6314
1 13632
1 4258
1 1349
1 395
1 4228
1 13932
1 6876
1 4332
1 13655
1 10086
1 16950
1 10186
1 6460
1 14602
1 8237
1 2325
1 16732
1 6347
1 4179
1 9453
1 13736
1 7746
1 8544
1 2358
1 1940
1 7909
1 460
1 6620
1 2531
1 3951
1 6764
1 10342
1 6925
1 13862
1 11732
1 3210
1 2767
1 14270
1 2535
1 6143
1 1133
1 11913
1 7162
1 4937
1 14941
1 6176
1 2440
1 628
1 11747
1 12184
1 2744
1 5168
1 15527
1 15247
1 16607
1 180
1 3690
1 2448
1 10310
1 8939
1 5007
1 1203
1 13891
1 11248
1 136
1 3981
1 7131
1 13340
1 1673
1 10946
1 1395
1 14587
1 5814
1 3379
1 11158
1 16110
1 5739
1 7900
1 1764
1 13152
1 4700
1 4136
1 2464
1 13670
1 2845
1 1192
1 11235
1 3800
1 2472
1 5884
1 13753
1 12792
1 2108
1 645
1 8289
1 16439
1 2205
1 400
1 4846
1 2798
1 13784
1 477
1 10354
1 14
1 2651
1 5171
1 1898
1 13787
1 5975
1 10923
1 9366
1 1556
1 3305
1 4084
1 238
1 1673
1 9012
1 5267
1 5608
1 3901
1 6151
1 7170
1 16076
1 10226
1 15421
1 1929
1 4732
1 14378
1 7655
1 2746
1 14805
1 369
1 1400
1 3273
1 10555
1 7838
1 321
1 7880
1 9592
1 2418
1 4460
1 10658
1 3100
1 7713
1 15129
1 6139
1 121
1 3125
1 2331
1 7631
1 2121
1 1450
1 15288
1 8233
1 15680
1 1454
1 6800
1 9495
1 4430
1 4542
1 2609
1 7064
1 7718
1 58
1 8645
1 6726
1 1185
1 648
1 3773
1 11515
1 9133
1 6543
1 4518
1 9353
1 10229
1 5432
1 9038
1 6892
1 4611
1 7459
1 11286
1 1677
1 6289
1 6101
1 4636
1 418
1 13704
1 4112
1 7248
1 4606
1 380
1 876
1 7027
1 3660
1 2306
1 15717
1 13770
1 5088
1 5403
1 16039
1 7235
1 7120
1 1776
1 12335
1 9815
1 2711
1 888
1 11476
1 2575
1 5409
1 6443
1 3716
1 1186
1 1365
1 2157
1 8449
1 15766
1 4156
1 5280
1 2516
1 3507
1 4512
1 16681
1 12530
1 8054
1 4533
1 107
1 3064
1 8863
1 834
1 13097
1 7316
1 2008
1 7090
1 1358
1 8869
1 4147
1 10899
1 7733
1 2044
1 13653
1 2064
1 8123
1 5951
1 4326
1 4676
1 6985
1 1931
1 8150
1 5529
1 1436
1 2544
1 15833
1 8516
1 1939
1 10848
1 7832
1 1466
1 12689
1 3294
1 3756
1 13478
1 14325
1 3671
1 10935
1 8330
1 2682
1 1428
1 12521
1 9012
1 12615
1 4887
1 12082
1 2725
1 8075
1 16341
1 695
1 14164
1 3286
1 10406
1 10063
1 6536
1 13117
1 4783
1 11179
1 1203
1 307
1 5225
1 7570
1 11037
1 11112
1 11672
1 11219
1 5510
1 1049
1 15283
1 13749
1 1112
1 3149
1 6615
1 2577
1 636
1 15113
1 6667
1 13993
1 12244
1 2315
1 10231
1 1918
1 8286
1 6596
1 2607
1 15068
1 7915
1 7469
1 2872
1 951
1 13907
1 12681
1 16045
1 7620
1 16595
1 149
1 5679
1 770
1 3133
1 15097
1 15877
1 14458
1 9392
1 14161
1 3313
1 14200
1 8745
1 1891
1 13475
1 5117
1 867
1 9768
1 2852
1 2949
1 11936
1 11483
1 16826
1 13437
1 5566
1 3451
1 8982
1 582
1 13598
1 12244
1 14010
1 9566
1 416
1 350
1 843
1 5528
1 8338
1 10894
1 15300
1 10983
1 3673
1 13041
1 5518
1 11593
1 3591
1 4571
1 9462
1 7413
1 706
1 6740
1 2204
1 9567
1 6282
1 16907
1 4943
1 125
1 12765
1 1434
1 14588
1 5350
1 11043
1 7792
1 888
1 2390
1 13770
1 16834
1 8087
1 267
1 4621
1 2657
1 7176
1 11213
1 11048
1 3070
1 3763
1 14064
1 2027
1 814
1 11345
1 554
1 7951
1 16838
1 2108
1 4970
1 9866
1 1928
1 9868
1 22
1 8380
1 7097
1 10220
1 7055
1 11330
1 9795
1 14822
1 3335
1 16002
1 5947
1 12614
1 830
1 2789
1 12707
1 5583
1 12439
1 4940
1 10302
1 14470
1 3025
1 8197
1 12692
1 5611
1 10672
1 901
1 15092
1 16682
1 5127
1 1400
1 3160
1 11968
1 2077
1 6953
1 8074
1 4435
1 8143
1 3227
1 1387
1 13704
1 10003
1 1754
1 16243
1 1880
1 13223
1 105
1 135
1 2880
1 1194
1 2546
1 1764
1 13754
1 7803
1 415
1 3482
1 8597
1 2034
1 8106
1 1951
1 14092
1 10225
1 3660
1 2339
1 11511
1 7136
1 9847
1 14424
1 12260
1 16810
1 16877
1 14470
1 8553
1 7715
1 4532
1 11924
1 7968
1 5702
1 9802
1 8231
1 5914
1 1590
1 6416
1 8312
1 14332
1 15787
1 1544
1 15849
1 10694
1 4220
1 5570
1 5038
1 7130
1 7225
1 4742
1 2499
1 7408
1 1634
1 15359
1 8587
1 12272
1 2554
1 11100
1 655
1 12664
1 7984
1 50
1 4718
1 3488
1 120
1 3339
1 6301
1 10566
1 2477
1 7541
1 3075
1 2677
1 3769
1 2284
1 13845
1 267
1 2433
1 14176
1 13764
1 5770
1 11212
1 4299
1 13685
1 6496
1 6799
1 2991
1 1514
1 10459
1 7267
1 11942
1 9392
1 9382
1 230
1 9894
1 167
1 838
1 7250
1 7049
1 5766
1 14850
1 3139
1 13946
1 1118
1 4703
1 5179
1 13683
1 7501
1 11685
1 27
1 4407
1 6332
1 11351
1 11704
1 9513
1 226
1 4470
1 15604
1 9873
1 1902
1 10014
1 14739
1 8501
1 14346
1 12804
1 5690
1 5693
1 12540
1 10765
1 11683
1 16631
1 6826
1 5863
1 13654
1 5103
1 7879
1 4827
1 1287
1 1743
1 8319
1 6698
1 1579
1 10983
1 4910
1 453
1 8007
1 14559
1 8158
1 2523
1 16342
1 14289
1 9732
1 15267
1 4330
1 1220
1 3291
1 11817
1 450
1 3234
1 2593
1 2167
1 3677
1 5939
1 13043
1 13686
1 4733
1 3313
1 16416
1 14837
1 2350
1 3750
1 4912
1 16426
1 8861
1 5645
1 12990
1 7292
1 9803
1 3
1 1529
1 8960
1 13932
1 7394
1 12281
1 4845
1 2817
1 4827
1 10600
1 2461
1 7144
1 13753
1 14706
1 1090
1 6720
1 1997
1 3176
1 3336
1 3200
1 15256
1 4872
1 7810
1 5202
1 14273
1 4199
1 400
1 3144
1 7211
1 13381
1 13674
1 496
1 4123
1 2392
1 14414
1 1665
1 671
1 15757
1 12836
1 709
1 1903
1 14261
1 16087
1 14255
1 1272
1 15737
1 13236
1 15602
1 2829
1 12068
1 666
1 7360
1 8365
1 10240
1 7998
1 12847
1 13387
1 15113
1 8580
1 1584
1 5633
1 1205
1 1324
1 2042
1 5343
1 3561
1 11274
1 8871
1 1803
1 3691
1 12364
1 12491
1 4108
1 12067
1 2888
1 969
1 5731
1 859
1 1562
1 2726
1 1298
1 8487
1 15102
1 2252
1 2165
1 4361
1 12069
1 13746
1 7535
1 13512
1 11203
1 6670
1 1277
1 13738
1 4713
1 14221
1 10510
1 5602
1 2923
1 7799
1 3339
1 2131
1 6485
1 16546
1 1093
1 1512
1 9943
1 8158
1 10897
1 4202
1 1744
1 4751
1 9718
1 11899
1 14098
1 7933
1 13941
1 10374
1 3120
1 891
1 3034
1 8075
1 9701
1 22
1 12263
1 16
1 5306
1 1756
1 13928
1 4377
1 5034
1 13123
1 10663
1 7072
1 5947
1 6304
1 7116
1 11233
1 1181
1 541
1 15790
1 2740
1 1673
1 8090
1 16465
1 42
1 8437
1 991
1 7080
1 12279
1 6424
1 1160
1 7694
1 9451
1 9634
1 5369
1 8408
1 4954
1 14108
1 4490
1 16552
1 9449
1 15495
1 2279
1 9034
1 10578
1 5332
1 15716
1 5326
1 926
1 247
1 4179
1 9120
1 2919
1 15085
1 13771
1 9055
1 2434
1 4296
1 9830
1 42
1 4406
1 1539
1 4956
1 4460
1 1009
1 2473
1 7206
1 11138
1 7922
1 6432
1 6378
1 12757
1 1343
1 6562
1 8181
1 9904
1 2221
1 16543
1 5267
1 8506
1 9164
1 3938
1 7239
1 7689
1 9906
1 2585
1 10703
1 9480
1 13591
1 8423
1 7632
1 13339
1 14356
1 2421
1 13252
1 1240
1 5565
1 4959
1 310
1 4326
1 14267
1 2708
1 66
1 10848
1 3699
1 2299
1 1665
1 477
1 8834
1 12686
1 1658
1 8756
1 1937
1 2732
1 1380
1 5961
1 7846
1 2038
1 13281
1 8864
1 1950
1 3016
1 11351
1 2744
1 14045
1 3848
1 3185
1 4857
1 14596
1 10699
1 14619
1 1039
1 5388
1 5423
1 13850
1 818
1 1957
1 5718
1 2201
1 2925
1 13738
1 11602
1 9469
1 944
1 221
1 10732
1 8873
1 2027
1 373
1 8654
1 9124
1 10233
1 14720
1 14545
1 16018
1 15234
1 10555
1 1095
1 1442
1 6256
1 8063
1 6642
1 268
1 14835
1 8183
1 645
1 10582
1 5190
1 11846
1 14775
1 4008
1 2090
1 1470
1 7876
1 3251
1 1602
1 10081
1 2801
1 6272
1 3583
1 5172
1 2211
1 5273
1 108
1 15007
1 11236
1 15670
1 3981
1 14672
1 13731
1 3725
1 8831
1 1035
1 4358
1 1159
1 14473
1 13608
1 6527
1 14276
1 8529
1 13405
1 3767
1 1538
1 1722
1 12424
1 11151
1 8910
1 3595
1 8194
1 11
1 8337
1 732
1 584
1 15321
1 888
1 15996
1 3574
1 12351
1 4604
1 4367
1 10134
1 3601
1 843
1 4003
1 13708
1 8154
1 7158
1 7379
1 7784
1 15309
1 10780
1 3796
1 8184
1 2986
1 10870
1 2606
1 3306
1 5267
1 2589
1 196
1 7721
1 5578
1 13883
1 2405
1 4251
1 10505
1 15959
1 10843
1 1604
1 10692
1 2808
1 1764
1 16325
1 14802
1 6154
1 12749
1 12474
1 6802
1 13662
1 13055
1 11292
1 5818
1 1324
1 7529
1 14147
1 2593
1 6606
1 13883
1 16882
1 3225
1 15763
1 3013
1 10875
1 610
1 5854
1 5865
1 11482
1 7790
1 8420
1 14699
1 13380
1 2116
1 4360
1 11189
1 9103
1 1507
1 12917
1 4037
1 12117
1 283
1 13690
1 3294
1 7458
1 9940
1 3521
1 1673
1 10272
1 10043
1 2151
1 2179
1 12743
1 484
1 6451
1 8500
1 899
1 15
1 3830
1 1165
1 7105
1 8188
1 15925
1 5401
1 4069
1 239
1 6261
1 16202
1 6091
1 8197
1 2620
1 4329
1 11259
1 11202
1 9026
1 16012
1 15067
1 13716
1 14423
1 16643
1 16700
1 279
1 6414
1 8621
1 6748
1 10495
1 5804
1 4176
1 6444
1 4322
1 2365
1 283
1 10307
1 96
1 2793
1 418
1 14459
1 8128
1 4442
1 318
1 7729
1 653
1 6433
1 3721
1 6385
1 4319
1 6088
1 7957
1 16459
1 3045
1 11236
1 13327
1 6522
1 5045
1 8457
1 4260
1 16045
1 1209
1 12890
1 7589
1 8984
1 2898
1 4731
1 9220
1 8507
1 5506
1 6422
1 14546
1 1209
1 13704
1 3071
1 6038
1 14414
1 4805
1 14858
1 7651
1 15562
1 9274
1 7743
1 5309
1 1793
1 14116
1 3561
1 5962
1 11675
1 4488
1 6721
1 8649
1 14881
1 6817
1 7952
1 12397
1 6850
1 3788
1 4705
1 4553
1 1457
1 27
1 15241
1 2091
1 13762
1 15671
1 1179
1 2589
1 988
1 13842
1 13912
1 8313
1 10826
1 3411
1 4106
1 7706
1 13459
1 13710
1 10221
1 280
1 1350
1 2897
1 10604
1 17
1 274
1 16883
1 4700
1 9577
1 3081
1 8527
1 7185
1 4566
1 14343
1 6152
1 2233
1 16115
1 6669
1 14922
1 2289
1 4032
1 2546
1 7699
1 400
1 13649
1 3967
1 402
1 11096
1 13805
1 1089
1 10252
1 5357
1 3681
1 8326
1 9914
1 8724
1 7323
1 7096
1 11538
1 13949
1 3617
1 6419
1 10382
1 12461
1 46
1 15315
1 8086
1 15716
1 6375
1 2944
1 4814
1 4733
1 4030
1 13930
1 7881
1 14825
1 9989
1 3735
1 1791
1 716
1 6744
1 11717
1 14002
1 10373
1 13548
1 9543
1 9872
1 13043
1 7933
1 772
1 746
1 891
1 1522
1 13218
1 5357
1 8249
1 14344
1 308
1 15243
1 14090
1 13916
1 15835
1 2018
1 11336
1 15587
1 8994
1 1931
1 10681
1 5137
1 13881
1 7450
1 4536
1 5919
1 13789
1 10583
1 13687
1 14543
1 10161
1 13449
1 8953
1 4221
1 5501
1 247
1 7545
1 9430
1 746
1 13610
1 10505
1 3
1 4766
1 1021
1 5123
1 7453
1 7143
1 13094
1 6334
1 9463
1 5455
1 12745
1 1195
1 12463
1 9805
1 14261
1 13270
1 7169
1 2178
1 13404
1 15693
1 6179
1 8403
1 5913
1 4496
1 177
1 5541
1 13715
1 2300
1 8877
1 14458
1 3313
1 5920
1 1433
1 9177
1 9299
1 981
1 2451
1 4620
1 39
1 1428
1 1918
1 766
1 9991
1 888
1 6948
1 12048
1 3981
1 13663
1 12794
1 2240
1 6741
1 2606
1 14608
1 4748
1 13806
1 3050
1 7922
1 2053
1 3676
1 10640
1 6473
1 4968
1 13513
1 16012
1 791
1 7940
1 1159
1 10432
1 876
1 13600
1 7049
1 11148
1 3812
1 9957
1 2347
1 2241
1 15336
1 5690
1 7545
1 2808
1 7077
1 2218
1 1180
1 7043
1 4077
1 13432
1 7207
1 13370
1 8346
1 13402
1 6628
1 1341
1 15078
1 11031
1 8648
1 13863
1 15520
1 905
1 14333
1 629
1 4328
1 6799
1 4916
1 4383
1 3721
1 12271
1 4346
1 1338
1 3451
1 2596
1 4824
1 2208
1 7910
1 2164
1 2350
1 1124
1 11798
1 13966
1 4331
1 5362
1 2156
1 10065
1 8615
1 4045
1 6531
1 5520
1 7593
1 1509
1 5042
1 8489
1 11102
1 12348
1 15418
1 8361
1 4341
1 6347
1 2687
1 10021
1 677
1 4912
1 3063
1 7090
1 14628
1 12461
1 6014
1 13780
1 14955
1 7341
1 12279
1 1720
1 6204
1 2783
1 3720
1 4228
1 8475
1 5615
1 13601
1 1211
1 15370
1 7169
1 7794
1 1038
1 8756
1 3688
1 1022
1 8006
1 2029
1 2596
1 1020
1 3711
1 10796
1 3509
1 7882
1 1223
1 5401
1 3236
1 15635
1 482
1 11346
1 2230
1 4925
1 8241
1 11896
1 16154
1 1499
1 12808
1 13911
1 5403
1 15577
1 13939
1 440
1 14623
1 6757
1 16666
1 1940
1 665
1 9597
1 3033
1 10712
1 9031
1 2136
1 7075
1 28
1 7752
1 13226
1 14562
1 776
1 15921
1 10420
1 4834
1 3569
1 6396
1 11621
1 12330
1 8723
1 1987
1 4950
1 1747
1 4446
1 8603
1 1056
1 14624
1 14737
1 5528
1 4516
1 3729
1 5013
1 16129
1 5837
1 7585
1 14166
1 9170
1 4853
1 15634
1 15256
1 10817
1 7149
1 14637
1 7911
1 5078
1 14624
1 2924
1 15965
1 5782
1 4907
1 2392
1 12304
1 1165
1 507
1 5399
1 1085
1 14712
1 6031
1 13653
1 10588
1 2040
1 12360
1 5270
1 7764
1 13925
1 1555
1 16025
1 4039
1 1909
1 615
1 9783
1 6029
1 3685
1 7545
1 484
1 7147
1 14673
1 10675
1 2557
1 5596
1 4804
1 14328
1 10542
1 13858
1 1455
1 3963
1 171
1 16695
1 1208
1 15118
1 4084
1 1812
1 466
1 1203
1 2549
1 6541
1 8661
1 12660
1 1398
1 5490
1 7337
1 3665
1 2387
1 1209
1 15810
1 14500
1 501
1 3630
1 3417
1 5629
1 1963
1 14280
1 10539
1 8896
1 1090
1 7370
1 11894
1 3842
1 11062
1 768
1 16715
1 777
1 1891
1 2827
1 9327
1 1819
1 1689
1 2797
1 14009
1 10999
1 14842
1 3657
1 8915
1 1774
1 572
1 2307
1 883
1 13759
1 11571
1 10622
1 8976
1 9498
1 1579
1 13410
1 8257
1 1208
1 15442
1 5598
1 482
1 10609
1 7370
1 3470
1 4329
1 380
1 1050
1 16123
1 3866
1 8319
1 16047
1 8238
1 3277
1 7726
1 7238
1 16608
1 3878
1 7000
1 7681
1 176
1 9795
1 14776
1 746
1 3923
1 414
1 4013
1 10220
1 6060
1 12110
1 11410
1 14177
1 9845
1 14210
1 9542
1 2914
1 1630
1 1538
1 2226
1 5123
1 2236
1 13789
1 9355
1 2828
1 4567
1 7423
1 1228
1 687
1 13958
1 3420
1 7089
1 253
1 2923
1 7720
1 561
1 4320
1 1006
1 6121
1 2848
1 7092
1 16975
1 1917
1 1199
1 2445
1 15267
1 8505
1 13441
1 6294
1 8109
1 13710
1 10419
1 16321
1 953
1 5820
1 12735
1 14996
1 8847
1 3311
1 11552
1 11034
1 15284
1 16124
1 2793
1 14103
1 4527
1 7597
1 4690
1 15581
1 11348
1 10244
1 14607
1 6280
1 15695
1 9480
1 768
1 622
1 4745
1 4521
1 12227
1 6761
1 3020
1 16666
1 13758
1 7202
1 12056
1 5709
1 14442
1 2472
1 468
1 3547
1 5735
1 15319
1 4353
1 14193
1 6105
1 12591
1 4002
1 3372
1 1147
1 13153
1 6214
1 1747
1 10427
1 1878
1 5994
1 3683
1 8976
1 11137
1 12141
1 12356
1 5690
1 9421
1 745
1 678
1 4360
1 2942
1 4636
1 10921
1 4591
1 845
1 10243
1 2452
1 4154
1 1048
1 4900
1 2096
1 4563
1 5200
1 13283
1 12365
1 4001
1 1944
1 8353
1 6040
1 6656
1 12436
1 7807
1 1690
1 9488
1 2712
1 11342
1 8856
1 13788
1 4650
1 7895
1 10837
1 3151
1 10352
1 3652
1 60
1 5530
1 6960
1 2077
1 11368
1 8422
1 13157
1 2472
1 5477
1 3163
1 3605
1 10501
1 13676
1 7751
1 6543
1 6799
1 1171
1 9132
1 8080
1 4812
1 1243
1 2872
1 10531
1 6197
1 793
1 5748
1 5835
1 16572
1 885
1 15930
1 8410
1 1766
1 7025
1 13723
1 14607
1 2953
1 6268
1 6915
1 12000
1 16033
1 13695
1 11328
1 6398
1 2533
